cell_id	pos	x	y	z
25074	29	25729.0670901707	182452.618161977	3250.20740192533
25074	30	25539.3610991749	182267.954635214	3123.43699986878
25074	31	25485.1160309855	182108.162050697	3269.05587089058
25074	32	25417.0451476636	182145.037115108	3350.34414668375
25074	33	25914.2882114599	182419.819035203	3154.9376653651
25074	34	25878.2512382342	182447.498382041	3111.90308255169
25074	36	25559.1544922935	182212.587504712	3128.87280234736
25074	37	25671.8299439054	182005.183614275	2836.73231902082
25074	38	25655.1310314801	182009.347629224	2962.84194207222
25074	39	25775.6836436878	182499.067019872	3172.29754168755
25074	40	25727.2335958977	182375.389810066	3104.30817339497
25074	41	25642.3692893833	182404.979767839	3232.28177830252
25083	3	162842.703198154	197341.568284799	2741.25287746277
25083	4	162825.437247837	197372.171418761	2705.17613450359
25083	6	162678.945656503	196697.015031148	2706.81934931865
25083	7	162661.140976247	196653.331434774	2563.88313261628
25083	8	163082.183404228	196655.450351371	2544.1227336944
25083	9	162981.638467785	196494.442051352	2461.60830320018
25083	10	162973.438264373	196595.628661278	2472.66877795825
25083	11	162687.54745141	196774.039112004	2540.07224036151
25083	12	162637.234763656	196807.979840782	2580.3647832552
25083	20	162915.576361191	196736.438750842	2487.85644268233
25083	21	163287.257136986	196739.281940713	2610.45040666272
25083	22	163144.855494743	196790.092699153	2462.88532867391
25083	23	163195.501915299	196768.831413417	2392.09652700878
25083	26	163163.190297531	196690.303032683	2365.82509393152
25083	27	163057.124885489	196567.97408001	2355.84863683966
25083	28	162936.372684731	196600.246828032	2756.63816413901
25083	29	162999.478521316	196638.223503838	2680.32090605485
25083	30	162975.008489448	197145.573851438	2498.75700221266
25083	31	162973.112723335	196473.19822213	2731.26696462828
25083	33	162922.337255085	196429.91510735	2728.26780296494
25083	34	162961.652700569	196500.280679538	2749.73515241492
25083	36	162981.276492643	196596.368944361	2534.77596087168
25083	38	162541.317135867	196590.26344593	2743.06686956653
25083	39	162553.260324083	196515.645076745	2840.47213668186
25083	40	162776.097042727	196488.742066633	2653.97079264079
25083	41	162590.266070972	196580.58667697	2862.34194784049
26002	1	70395.9480424001	53760.5242549579	4580.62883996609
26002	2	70121.9337799122	53878.919900267	4083.62796947135
26002	4	70073.5325608133	53823.8270004739	3941.10694939696
26002	5	69880.4357912253	53784.00367097	4127.1296933846
26002	6	69942.7932229538	53854.5756201646	4113.82864590347
26002	7	70267.1478584379	53660.8008131379	4144.68508005785
26002	8	70269.6166705446	53640.823675574	4227.85611564272
26002	9	69926.3019423644	54059.4442350308	4058.22339216756
26002	10	70236.0768904865	53696.3305104521	4262.57816082366
26002	11	70290.8292947951	53857.7776591288	4173.23661015943
26002	12	70202.5369744415	53931.025065416	4221.8632855512
26002	13	70264.263603525	53706.5370512726	4345.73762038276
26002	15	70197.6291658952	53927.4555915642	4141.50561062066
26002	18	70290.5249512113	53494.2239747145	4018.00079450877
26002	19	69971.9730281324	54247.4612854788	4048.62488234471
26002	20	69951.1214117256	54174.9977692326	3991.30355532161
26002	21	70000.9047835263	54134.7740758447	3938.42072635901
26002	22	70255.468317139	53791.375066072	3833.62103027121
26002	23	70323.9221228583	53925.0950876761	3818.67218625
26002	24	70342.1856784093	53920.4960412593	3768.91871421146
26002	25	70364.6317291756	53921.8164300903	3850.79411511251
26002	26	70434.1045451959	53935.187329591	3918.73684885859
26002	27	70042.1911043149	54210.031919957	3754.12148141876
26002	28	70182.8279419687	53991.0387402541	4059.16709244508
26002	30	70328.3515531153	53975.2290323658	3778.80438379176
26002	32	70060.664084117	54099.5221976683	3897.02162322868
26002	33	70301.4204727819	53863.9604081548	3952.8444118446
26002	34	70341.213287412	53654.1919133377	4229.99980252642
26002	35	70035.6827016262	53909.2893544978	3967.53170337041
26002	36	70108.5824293833	53830.2996216362	4027.98142342198
26002	37	70136.7133830029	53965.5225071773	4042.63236920332
26002	38	70047.4497327762	53863.7212095944	3947.08283011287
26002	39	70604.956676051	53916.708537964	3740.31713714141
26002	40	70524.7559484579	53885.4928169607	3787.96713511624
26002	41	70485.3224606662	53843.8854812367	3948.3370706456
26004	3	135201.120601163	57575.0722190926	3006.08585701882
26004	4	134987.338754568	57746.9594387426	2367.74863613638
26004	5	135020.585253967	57762.9306389546	2422.55196074027
26004	6	135387.058545376	57407.5636231199	2829.55815040364
26004	7	135520.71760629	57334.1280134681	2792.13949750024
26004	9	135658.253772913	57660.5487706234	2912.41440109985
26004	12	135037.846490205	57705.0229799818	2611.81044622746
26004	13	135049.016722264	57693.1642686662	2651.01522515414
26004	14	135077.560107022	57718.279777778	2605.63126133479
26004	15	135119.679011317	57724.1184124259	2599.56513662837
26004	16	134967.962832078	57710.2634436367	2569.11523279593
26004	17	134924.801282385	57786.0537420131	2440.63124767648
26004	18	134984.207982561	57791.0430245127	2407.78752659429
26004	19	135125.54430331	57759.0317274194	2623.67134129724
26004	21	135623.545621377	58015.9532215993	2935.86056162338
26004	24	134761.157020666	57644.9777609636	2367.4778138408
26004	25	135057.807686796	57681.4611931609	2698.3357257343
26004	27	134963.08419355	57695.0165684752	2519.54422351485
26004	28	135326.849421274	57643.8143046616	2666.76645742171
26004	30	135034.271479292	57737.6111477236	2661.01417650503
26004	33	135000.495447704	57665.2063473242	2306.38373517035
26004	36	135455.87248388	57562.0909129404	2689.17507000561
26004	39	135054.859631587	57776.2447727961	2560.55959269809
26004	40	135526.85209027	57812.9826949637	2954.14327166676
26004	41	134749.032176998	57574.1271256919	2221.74646606162
26009	1	116374.660784485	70781.0316644761	2541.72087165303
26009	3	116460.019843484	70797.4101212584	2711.02754505877
26009	4	116467.884418559	70759.9051104663	2548.81288072549
26009	5	116038.124517527	70751.8533340078	2113.46545341304
26009	6	116269.007617465	70552.3231227566	2556.11497844242
26009	7	116308.447364592	70681.3255191275	2532.02701790775
26009	8	116222.710667886	70696.1990852355	2498.71538524987
26009	9	116262.555543779	70688.909082183	2464.38827523524
26009	10	116362.564578995	70698.3399354174	2418.83175361476
26009	11	116219.192876566	70717.5326027557	2373.49524516596
26009	12	116160.165432073	70553.9118767036	2446.54208340007
26009	13	116155.903662781	70523.9448481625	2343.0818573314
26009	15	116282.094570149	70453.4410658596	2621.9997651578
26009	16	116216.27811497	70616.8359134004	2434.59055853577
26009	18	116221.791503105	70423.769323348	2443.0066618979
26009	19	116254.357516044	70698.0795070249	2590.31676919178
26009	20	116273.943359747	70638.8750378769	2582.19870419488
26009	21	116177.434801612	70755.8609642702	2577.19763652102
26009	22	116133.160275238	70775.4314113687	2471.93364983596
26009	23	116133.307334407	70739.0424389665	2565.58476067943
26009	24	116154.862350694	70733.281921583	2530.94921768309
26009	25	116136.970209822	70791.0064126044	2478.58690656094
26009	26	116208.139858925	70670.6881033361	2660.63778970091
26009	27	116225.924004935	70651.8794180114	2517.70478869256
26009	28	116095.389400942	70704.5630796481	2563.94497715497
26009	29	116177.48225513	70647.8535951665	2694.42098820304
26009	31	116253.546944171	70761.5115509675	2603.91641116465
26009	32	116202.560960835	70765.0741150657	2812.51044756494
26009	33	116566.545739174	70285.1823488931	2567.72866254527
26009	34	116612.213185183	70277.5663721861	2618.54526394946
26009	35	116196.585473123	70691.9720511171	2738.98049877258
26009	36	116191.955627487	70499.7002197286	2415.29596632574
26009	37	116305.1618852	70543.4622736995	2612.51911421132
26009	38	116303.10594022	70815.5642992137	2519.41244683764
26009	39	116363.968560265	70848.4304184552	2534.78414436732
26009	40	116413.995408657	70611.8697304807	2662.82255344888
26009	41	116415.463300579	70613.1978186591	2888.86424705951
26013	1	132649.819149988	79355.9312580508	2692.30057189243
26013	4	132525.08765408	79676.5969247696	3044.68996410288
26013	7	132244.960899104	79723.2421288577	3180.60459353889
26013	8	132341.978336394	79648.3534900869	3247.40532204106
26013	9	132328.487260455	79475.0961911247	3291.13950001638
26013	10	132380.804283941	79725.442938412	3020.75671244171
26013	11	132290.022254068	79500.9260487482	3668.94518335357
26013	12	132146.225315933	79589.2678704552	3439.83755198494
26013	13	132128.56084904	79598.9912544856	3573.44867026715
26013	15	132171.864339135	79513.3466624244	3446.70307968078
26013	16	132106.050693965	79572.3110908101	3577.74908969817
26013	17	132120.268122734	79557.1846511115	3550.2892286121
26013	18	132316.531535948	79562.1142582143	3417.99520365316
26013	19	132197.438782523	79627.5019939552	3332.59115331198
26013	22	132362.191663918	79729.5988914357	3088.66428369849
26013	24	132404.667807042	79857.1349597306	2839.0267473449
26013	25	132266.899581812	79886.5243346779	2863.52987211879
26013	26	132343.425429323	79733.0370542855	2913.55313233539
26013	27	132316.157206876	79859.5986915723	3067.14810507793
26013	28	132343.048356639	79691.6085035552	2880.96489851765
26013	29	132386.395477919	79667.0071829899	2867.15264484824
26013	30	132324.848229286	79630.8839003615	2893.06894938823
26013	32	132219.482877483	79367.5639113591	3356.86888248244
26013	33	132269.059901459	79337.3517643178	3355.23882183675
26013	34	132450.261145828	79349.872628221	3233.79393440289
26013	35	132205.105843935	79583.783081254	3188.04213287389
26013	37	132271.853826871	79684.2747220507	3296.90112708779
26013	38	132195.246595398	79588.4948243959	3211.05073835485
26013	39	132253.795426485	79785.5028033304	3219.17395158741
26013	41	132049.948313433	79804.3085342682	3347.46521966856
26016	2	134939.477711738	93819.4614173411	7957.68048831181
26016	3	134897.751280986	93826.7120565654	8003.44962249387
26016	4	134915.399968434	93897.435977117	7895.00364946189
26016	5	134947.672096234	93855.6215784694	7959.50803412486
26016	6	134819.459168915	93906.2726719242	7980.09538173846
26016	7	134804.800354317	93946.9216425949	7998.60935316211
26016	8	134798.508245379	93984.3996878559	7998.62851378529
26016	9	134758.965021717	94078.3770066843	7998.66325264874
26016	12	134746.25312337	94071.9647285631	7984.20192787156
26016	13	134684.270725946	93933.241757271	7849.11392830366
26016	16	134681.289927732	93919.651859327	7724.13854378911
26016	17	134746.909668007	93946.6219070728	7944.54600364194
26016	18	134890.081396102	93822.4033581311	8201.24516701467
26016	19	134738.566361692	93933.6496775538	7928.39959150688
26016	20	134663.977169131	94012.6339610956	7977.96188648416
26016	22	134643.204369551	93902.7309209615	7965.32860555508
26016	23	134576.028887986	93886.3379018033	7951.04891382118
26016	24	134681.307495264	93918.7629798503	7932.94507045592
26016	25	134593.50931008	93849.6657028623	8073.765633356
26016	26	134801.86922956	93817.7324125172	7884.93626351771
26016	28	134823.443562687	93968.0841805232	7998.00528708497
26016	29	134786.573790941	93890.4291429553	8164.37909902501
26016	30	134914.056618011	94077.0571093071	8060.21347974144
26016	34	134814.651479224	94043.3329770666	7954.2350672036
26016	36	135325.680155028	93652.4506998319	7799.99256668375
26016	37	134748.852225098	93960.6481334223	8151.91672956263
26016	39	134800.989499925	93923.6442106456	7910.98600345312
27014	1	149180.846320882	55625.6996503581	5081.87999632475
27014	2	149087.366253861	55308.0675948643	4978.83875801713
27014	3	148978.838029696	55507.2648217348	5208.69468598606
27014	5	149094.907614239	55159.7310759568	5087.60481146208
27014	7	149335.759100907	54815.9199946871	5897.45511861331
27014	8	148907.23031494	55430.9546494432	5406.49199657659
27014	9	148942.016526629	55456.5638061845	5261.26216654828
27014	15	149091.856163696	55252.8813889379	5056.63501518507
27014	18	148987.306574861	55115.013608082	5202.03623952483
27014	19	148906.157246511	55696.7150396191	5584.84695719753
27014	22	149085.958768817	55154.0952408506	5034.26874329778
27014	23	149025.506351094	55711.2771540359	5464.72998175651
27014	24	149013.847338371	55743.931528257	5663.62365252671
27014	25	148902.921864375	55825.3988900861	5491.81393309265
27014	28	149142.128635636	55584.2772067559	5346.47019875244
27014	29	149203.664621755	55483.2562948325	5145.24516754009
27014	32	149157.369881806	55458.238238591	5164.96236865978
27014	35	149086.412429434	55445.1633848235	5375.39139426672
27014	36	148907.690372802	55809.6357037291	5362.36062162336
27014	39	149074.147496858	55245.0942469734	5024.08425545751
27014	40	148960.385597344	55834.1109085117	5165.27754806689
27014	41	148980.874590551	55399.500473624	5254.95207704877
27019	1	27928.7422135204	70869.9513112763	5700.09109786483
27019	2	27878.0236431768	71060.0338156798	5777.50593981329
27019	4	27973.6409056688	71066.16812465	6070.24659608171
27019	5	27855.1034985071	71036.7798711923	5886.13110154434
27019	14	28119.0176737732	70892.5146487452	6143.35197539368
27019	15	28080.3449560305	70865.3119511089	6182.61528045358
27019	17	28098.3556199304	70817.2799892788	6066.7449978643
27019	18	28050.434826223	70796.936620907	6172.38070284065
27019	19	28000.3948464589	70729.860674374	6230.67590908459
27019	21	28132.8831441079	70884.2636384724	6225.11971115308
27019	23	28083.4560778594	70848.6119925865	6275.1027811999
27019	27	28072.5059475485	70744.4040599143	6024.46453537391
27019	32	27951.234804309	71107.2285080387	5924.67295782168
27019	33	28012.9802541888	70844.0534234851	5955.43739068944
27019	34	28127.8673795326	71055.124614046	5887.95477687213
27019	35	28075.682088547	70956.0047251943	5968.73981610972
27019	38	28264.3533267245	71046.0775377618	5843.04492038818
27019	39	28389.5666314685	70355.5685644993	6067.20754807596
27019	40	28258.1861353264	70939.1276880319	6046.8919951737
27019	41	28309.4810633949	71073.4307537087	5914.04198148762
27020	1	34757.0306632871	78722.9670513528	2196.50746991484
27020	3	34365.2174403719	79149.600723148	2827.21493066227
27020	4	34445.7874400784	79133.6646761385	2880.47461091365
27020	5	34119.761943065	78698.4756602954	2815.48997531959
27020	6	34055.1094010153	78758.732694271	2900.96172907314
27020	7	34127.0402737592	78756.5809838147	2891.64753971128
27020	8	34071.0208692295	78727.327406577	2917.69125467497
27020	9	34024.4959012179	78777.1181362914	2978.9592387144
27020	10	34539.1246698958	79741.9701421318	2261.68375411883
27020	11	34164.4668061941	78829.8327100562	2739.97977091078
27020	12	34189.4904330253	78830.3940724998	2732.01829305093
27020	13	34134.0840971868	79001.1844752047	2799.8628290992
27020	14	34192.5141431515	78966.7061917825	2764.9197825755
27020	15	34173.5249827091	78890.5821528211	2763.6888196415
27020	16	34138.1082599713	78932.3366234818	2841.92985076002
27020	17	34247.6328253233	79024.7628498519	2832.1839734007
27020	18	34120.8440584791	79080.216706937	2954.07533937496
27020	19	34266.2595319637	79256.8151245331	2901.48764763578
27020	21	34108.5483859914	79286.0247741877	2859.64315312202
27020	22	34192.747105565	79228.7219787653	2939.73623339027
27020	23	34311.1348684946	79105.3092869425	2882.04187838383
27020	24	34205.7645396821	79205.7337265615	2823.79324643792
27020	25	34135.7804106998	79073.5990149589	2858.56531155498
27020	26	33972.1266118486	79272.8454792868	2908.93678141564
27020	27	33891.6723165127	79244.3674901556	2742.93511456328
27020	28	34072.9311775942	79153.1669227941	2777.65758990446
27020	29	34207.5854738225	79057.1583050583	2830.65388555148
27020	30	34141.9877369143	78874.6713372372	2905.123219285
27020	32	34192.2674732679	79001.2719207048	2830.42714415948
27020	33	34103.7633052258	79159.3125534963	2699.6994231662
27020	34	34093.8568506146	79094.3147110524	2692.39044563313
27020	35	34233.9345017525	79250.7590458625	2799.58368785657
27020	36	34314.2082267302	79263.494346475	2770.04337040184
27020	38	34391.7170205561	79186.3419134013	2713.63369246947
27020	39	34363.4526010579	79269.2797305576	2650.19963807354
27020	40	34302.5421402943	79324.9675866495	2752.65987940963
27020	41	34286.0119090272	79007.2460610631	3050.22235738333
27021	1	137408.406389112	75047.5153915169	5757.36320671193
27021	2	137426.292787798	75047.5901894403	6038.73642684692
27021	3	137222.123768101	75009.0585636171	6399.88380494851
27021	4	137294.708709774	74959.3734773394	6178.89648376092
27021	5	137513.396358468	75198.6224051733	6342.5704759874
27021	6	137214.942104722	75063.0676489963	6251.59324755789
27021	7	136885.058440365	75015.0460716598	5931.33876180033
27021	8	137084.601479037	75066.7730565806	6138.35635856193
27021	9	137098.749903988	74973.8445577015	6323.60664190528
27021	12	137165.079113231	75182.6932468522	5810.63866757132
27021	13	137038.85559882	75317.5618848211	5780.58707502959
27021	16	137738.80057201	74954.5759886771	6743.87793291358
27021	18	137159.049294163	74990.1971570704	6240.84127664365
27021	19	136893.32906061	75205.4844742935	5843.96303993918
27021	20	136853.452634333	75224.4421089481	5809.31274926678
27021	21	137290.749460807	74877.2521799461	6651.60761338448
27021	22	137330.868994466	74762.9011863148	6678.86800677205
27021	23	137377.875170329	74731.9220137833	6672.88519477901
27021	24	137272.005154672	75203.208000147	5979.79078068615
27021	25	137351.648514244	74833.85541727	6602.50085499828
27021	26	137191.181159141	75273.6924820185	5982.05830406449
27021	28	137276.8321441	74850.1673208118	6532.74374339858
27021	29	137272.508119313	75241.4049002986	5971.41519882481
27021	30	137159.500886286	74944.190546816	6515.70561977556
27021	32	137228.805912717	74936.3811134773	6525.07484450029
27021	33	137295.042180328	74786.2415766364	6651.23281509229
27021	34	137312.467278087	74736.1037626241	6666.26373165266
27021	35	137294.695497054	74863.3165912508	6558.28742744623
27021	36	137275.643847518	74936.4489639195	6293.77641114191
27021	37	137292.602571748	74871.5168278994	6398.26049840149
27021	38	137291.037250103	74974.9876261813	6294.37189475554
27021	39	137357.013200067	74792.7619091937	6629.16564864157
27021	40	137373.911866801	74930.0710015241	6659.41575576878
27023	1	74384.9595182114	81222.6913368427	8003.0116513499
27023	7	74837.3738096357	81714.8344666952	7905.47686182875
27023	8	74893.7099718684	81697.3314511516	7772.16963935831
27023	9	74919.7294932734	81610.2583603669	7804.10228792569
27023	10	74953.0700050215	81350.0953291133	7893.1388502132
27023	13	74644.4499628092	81228.4135679092	7693.62233770503
27023	14	74625.7613037114	81273.5263733087	7369.89016459284
27023	15	74667.4652002509	81175.0965259297	7529.55826128647
27023	16	74646.2382325082	81297.1748363317	7646.59099258461
27023	17	75058.110149118	81595.1175653742	7787.08260611636
27023	18	74736.8643145506	81492.6585098753	7829.81509128586
27023	19	74674.9419470483	81452.8568693956	7806.18042160402
27023	20	74699.328198015	81475.4847602563	7833.07070912548
27023	21	74639.1203607308	81459.8427994592	7791.42468329089
27023	22	74653.6163850848	81543.3241887055	7624.50902947876
27023	23	74731.1891948874	81448.8668048592	7594.91401494825
27023	24	74718.9404692853	81538.8605122694	7565.9335826869
27023	25	74623.425108038	81528.2782341489	7628.22019388192
27023	26	74695.77641217	81504.7193973688	7551.37351319147
27023	27	74993.0315291562	81319.4387128299	7814.4733426475
27023	28	75027.0504094226	81341.66039386	7787.39177439916
27023	29	75052.4576789886	81310.6468157654	7985.61703855369
27023	30	74971.6625108518	81345.6171361344	8013.17863452272
27023	31	74769.757224224	81352.386213687	7718.51555371099
27023	33	74658.2028569151	81427.3388806548	7522.52386896138
27023	36	74755.0163266935	81271.4952451504	7706.04302543903
27023	37	74763.7253126144	81092.6283394494	7627.60680663535
27023	38	74818.4186605399	81355.4190942429	7682.12819442102
27023	40	74814.3978665252	81499.1053943537	7831.60021536621
27023	41	74598.4895723169	81441.7165537599	7801.37635232275
27036	1	82440.1746342607	104755.600014536	1041.55282757857
27036	2	82817.290151611	104319.934685874	1223.47090777193
27036	3	82832.52917344	104414.004159362	1188.23135428611
27036	5	82623.6224312151	104296.19198234	1195.35646067415
27036	6	82736.5103086786	104389.027751315	1241.15946093493
27036	7	82543.4807342315	104363.154074624	1018.14140037962
27036	8	82664.8121138428	104356.700880064	1231.57410746067
27036	9	82691.8985775591	104379.662672159	1285.02150018193
27036	10	82648.6568725092	104172.55366188	1047.45624223363
27036	11	82857.9020392913	103916.635942681	515.489703455067
27036	12	82840.5147171695	103993.443900143	690.348404202985
27036	13	82655.260050471	104040.509326583	667.905551992443
27036	14	82692.8274048993	103923.26714393	690.927604978699
27036	15	82613.3499199997	103864.905948743	814.11789027757
27036	16	82735.2056247695	103984.860316595	803.831433681245
27036	17	82792.4475739076	104052.813243882	916.347801319214
27036	18	82769.6860262538	104081.340254563	980.190395518585
27036	19	82715.7322115127	104041.864150477	1032.75389317434
27036	20	82768.0660860262	104031.62147555	912.429398351729
27036	21	82515.0207716204	104520.609855231	785.215209857584
27036	22	82724.7957458812	104071.927706964	847.861896705838
27036	25	82634.2928639277	104183.622590264	1043.93430226411
27036	26	82652.1851285103	104323.476940991	1123.97141071744
27036	27	82733.5158369481	104417.1664026	1026.68768951943
27036	29	82842.4313746394	104126.237475078	1049.30853861885
27036	30	82850.8912205072	104319.96875173	1036.70390106452
27036	34	82799.2284255852	104168.950377592	1127.43336468795
27036	35	83037.1603635437	104212.237839163	1395.08517786774
27036	36	83159.967577245	104248.555795384	1373.23814924812
27036	37	82905.4111155655	104341.862723565	1173.3536498631
27036	38	82921.5040570911	104328.08861722	1188.28484823781
27036	40	82754.9545168241	104209.576755739	1051.28980687071
27047	1	90983.8793288545	121495.472533105	2952.81947995193
27047	2	91003.973326241	121449.662782029	2916.31562365704
27047	3	90986.6929147291	121728.723045311	3251.59925042617
27047	4	91073.9802645073	121703.795613596	3123.59896456078
27047	11	90760.2691587179	121593.69912028	3177.79629472771
27047	12	90717.9204744385	121529.038400465	3262.71885677936
27047	13	90731.4480717907	121509.924851161	3227.73597013731
27047	14	91250.7663273092	121606.799837104	2968.0649769442
27047	15	91199.2475627044	121638.149759216	2899.8930517011
27047	16	90533.7653668075	121330.433401952	3025.21661757816
27047	18	91186.8079527744	121618.390363598	2975.04061736749
27047	21	90992.3623703929	121661.207134674	2698.17384311418
27047	22	90749.2359128404	121164.633301865	3015.83947797215
27047	24	90623.0014985564	121229.085810601	3067.42788137786
27047	25	90938.3684989667	121702.17772193	2681.92856507804
27047	26	90969.1220230578	121744.939770786	2696.17247185641
27047	27	91086.3534827248	121768.88773372	2733.34133015928
27047	29	90927.2218058499	121611.491465827	2949.26205659882
27047	30	91052.4944414	121706.14908246	2626.17386027143
27047	32	91128.5947167595	121643.975240845	2798.83245102607
27047	33	91010.5067517339	121657.109701677	3281.65070377114
27047	34	90838.6857606475	121618.39674678	3246.25059351023
27047	35	91272.1725536473	121627.20926079	2942.79929335699
27047	36	91013.4264223989	121671.794514728	3252.81111497432
27047	37	91427.3235668052	121824.234670361	2939.11682858736
27047	38	91425.264661423	121674.320252188	2843.97458294467
27047	39	91022.3072438306	121655.795451703	3230.03668617553
27047	40	90984.3977421343	121759.619666396	3312.9583717147
27047	41	91045.7584699742	121799.415252763	3446.14911708158
27049	2	103196.239076729	123695.774572619	2623.97362536976
27049	9	103109.533667777	123846.423878648	2578.69071352841
27049	10	103324.002751647	123507.512151026	2473.33793088198
27049	12	103303.906199659	124033.984725543	2649.29966948283
27049	13	103299.74806828	124009.775389551	2576.08772251959
27049	15	103125.256980107	123585.251710708	2577.72023494392
27049	16	103164.736601791	123713.007807007	2397.94951302629
27049	18	103438.054365812	124007.359119592	2298.71339718347
27049	19	103388.270701648	124006.752096299	2189.08506478142
27049	20	103307.121977362	123443.150087277	2426.78879446691
27049	21	103102.442116148	123843.705841071	2625.48277382649
27049	22	103441.768641974	123597.981604788	2647.24361850163
27049	24	103312.551715004	123749.471370464	2247.50236975088
27049	25	103260.615374843	123971.527919286	2410.21869711222
27049	29	103343.280590417	123681.021170184	2365.24130560271
27049	30	103399.623264747	123976.978742061	2291.17459017682
27049	31	103455.869917377	123646.004583452	2370.98179733766
27049	32	103398.991556722	123680.331372917	2411.56192680576
27049	33	103333.550052651	123652.242021571	2472.97663862486
27049	34	103366.558768277	123533.629253694	2553.8265708734
27049	35	103258.687315843	123821.545717455	2588.21380836786
27049	36	103271.52006244	123855.874397418	2625.88617324523
27049	37	103254.196844299	123684.573607237	2665.95833396659
27049	38	103255.098417391	123753.790210351	2622.2470851697
27049	39	102923.749587602	123527.154177121	2838.8090752533
27049	40	102838.331783959	123438.123133719	2941.48154994305
27056	1	9946.7124125046	140499.215798908	3932.3917023446
27056	4	9668.07922858922	140767.271226321	3969.48557260435
27056	5	9595.71196840278	140727.014103282	4074.80498623025
27056	6	9580.06465080313	140412.185078997	4400.80153183751
27056	7	9348.13616516705	140148.082940586	3823.35431911192
27056	8	9479.14072259392	140520.381060561	4474.26343013461
27056	9	9543.38593468247	140451.252494792	4372.36793269078
27056	10	9751.33796457468	140609.938030268	4076.25466857071
27056	14	9952.25494849216	140566.521775287	4233.7544258467
27056	15	9923.60069072018	140586.089037935	4217.37140681914
27056	16	9860.39530796108	140442.479181188	4141.7961585719
27056	17	9858.61563698956	140699.889611917	4095.45319513404
27056	18	9739.58501925398	140678.269254957	4103.55488724954
27056	19	9696.10976088145	140627.197191634	4078.17587879083
27056	21	9674.62133977307	140580.302728379	4187.59379817194
27056	22	9709.77524910683	140409.952524588	4288.36208318128
27056	24	9658.00068021553	140720.862508041	4250.67369934636
27056	25	9619.40636726088	140681.523420409	4379.07925984011
27056	26	9545.1788668761	140597.350211584	4170.5270268746
27056	27	9865.97279201264	140577.465462115	4020.885129735
27056	32	9742.67133444953	140459.646985247	4387.62808718897
27056	33	9745.01946739937	140505.791879223	4368.40172554137
27056	34	9641.30695033257	140533.988449406	4419.04305767389
27056	35	9554.67739263079	140544.97873965	4459.01750813695
27056	36	9806.37718206466	140560.240202907	4264.37761018518
27056	38	9649.28641615763	140514.259894816	4346.21430665268
27056	39	9602.83337509804	140519.121428404	4448.52820862564
27056	41	9617.93894930658	140482.480099419	4375.36483826322
27057	1	56892.2972086998	148867.158024924	4290.1174345113
27057	2	56951.8264959466	148823.487489711	4307.70855877249
27057	6	56751.9671644225	148557.301577087	4520.22898215461
27057	7	56719.5288417769	148579.324930168	4457.42582883166
27057	8	57073.7486497723	148937.757307802	4554.92177344772
27057	10	57023.1738382042	148733.933721228	4506.94083556327
27057	12	56938.6548722314	148732.699189411	4516.36460760477
27057	13	57138.3854366752	148564.762940334	3847.87128929641
27057	14	56872.6941485073	148666.966716956	3854.78322495245
27057	15	56699.555770776	148690.878649282	4033.77259690885
27057	19	56930.5362291508	148835.80497061	4332.19418353172
27057	21	57214.7126366063	148957.085745335	4352.41303125427
27057	22	57123.9896929458	148790.182823811	4351.5405401812
27057	24	57113.0593652458	148710.381086928	4666.36190735478
27057	25	57433.6680536121	148772.520599272	4493.54708264973
27057	26	56831.3393329799	148799.704739326	4576.84904402568
27057	27	56961.9565867238	148888.328594175	4610.23413672413
27057	29	57334.9212416759	148704.958055599	4524.58006707266
27057	30	57198.8484463918	148757.557677347	4468.95523755623
27057	32	57356.5017343619	148697.785863308	4533.17831913844
27057	33	57363.9871631	148681.748512781	4402.92197273212
27057	34	57371.5652686049	148610.240034458	4411.494832395
27057	35	57230.5822965889	148694.834343498	4572.14793061052
27057	37	57143.4466398025	148882.691235059	4560.54701654456
27064	1	90899.0251628244	170215.935794826	1561.81593360781
27064	7	90813.8931979819	170049.986470098	1456.78413323095
27064	10	91165.9732634058	169985.473687385	1522.38490448653
27064	11	90961.1327373293	170325.671911732	1596.74419191403
27064	12	90963.2650905122	170236.65919701	1563.33156927167
27064	13	91077.5798459604	170098.201842944	1294.70275366593
27064	14	91090.0884917338	170082.603453962	1287.2381466675
27064	15	90806.2337955729	170253.31956954	1500.81705107463
27064	16	90858.9498059225	170196.745843491	1537.63511346618
27064	17	90879.9017179662	170221.832561145	1526.55545119261
27064	18	90323.5022588891	170356.062291473	1124.58480327173
27064	19	90297.6545124452	170337.954713805	1238.17326452737
27064	20	90876.5773494909	170291.105597011	1480.38232450934
27064	22	90908.4319694187	170392.636974695	1609.24735575873
27064	23	91149.3887098845	170016.709084514	1361.58460632044
27064	24	90672.9727969316	170411.771825637	1477.93437450362
27064	25	90879.807081727	170124.942048868	1555.76172701425
27064	26	90777.8423229717	170032.531665306	1360.07415301453
27064	27	91051.6580479808	169838.205146038	1166.73928049619
27064	28	91084.1392851327	169882.130819844	1289.3538325568
27064	29	90946.6803044275	170105.767038454	1727.6086980915
27064	30	91389.4494244537	170058.132027587	1186.58497072046
27064	31	91183.116486942	170008.020471574	1416.71465998577
27064	32	91055.9760300367	170136.963769545	1544.93446273245
27064	33	91038.732958536	170014.693108138	1433.44522393726
27064	34	91075.9437032088	169979.519295134	1418.31689906489
